txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,txn_time
17422,a87ff6,BTC,2020-07-18,BUY,3.6204984927603,0.30,2020-07-18 18:44:10.381685
17423,c9f0f8,BTC,2020-07-18,BUY,1.90004548498859,0.30,2020-07-18 20:20:15.618861
17424,c81e72,ETH,2020-07-18,BUY,8.47656048371146,0.30,2020-07-18 21:33:22.286479
17425,d3d944,BTC,2020-07-18,BUY,8.95404992310102,0.30,2020-07-18 23:24:42.401797
17426,a87ff6,BTC,2020-07-19,BUY,5.42187953206732,0.30,2020-07-19 00:49:25.282623
17427,eccbc8,BTC,2020-07-19,BUY,4.3886552627389,0.30,2020-07-19 03:51:39.673203
17428,6512bd,BTC,2020-07-19,BUY,8.46256993288602,0.27,2020-07-19 09:25:37.877048
17429,aab323,BTC,2020-07-19,BUY,8.76856438491206,0.13,2020-07-19 10:33:59.465158
17430,c4ca42,ETH,2020-07-19,BUY,9.36193286597668,0.27,2020-07-19 12:13:52.576798
17431,c81e72,ETH,2020-07-19,BUY,7.20056370673465,0.30,2020-07-19 13:01:11.899376
17432,6512bd,BTC,2020-07-19,BUY,8.40103235574464,0.30,2020-07-19 14:01:29.169531
17433,c20ad4,ETH,2020-07-19,BUY,0.189994011462709,0.30,2020-07-19 16:26:23.631763
17434,c9f0f8,BTC,2020-07-19,BUY,1.66244225986734,0.30,2020-07-19 16:30:26.895721
17435,a87ff6,ETH,2020-07-19,SELL,8.12617694596366,0.30,2020-07-19 18:03:30.92381
17436,c4ca42,ETH,2020-07-19,BUY,5.19837643644006,0.30,2020-07-19 19:29:55.354414
17437,c4ca42,ETH,2020-07-20,BUY,2.56761876709366,0.30,2020-07-20 00:40:00.777164
17438,6512bd,ETH,2020-07-20,BUY,8.20806365779514,0.29,2020-07-20 02:10:53.914185
17439,c9f0f8,BTC,2020-07-20,BUY,6.23755521864577,0.30,2020-07-20 02:28:53.070111
17440,c9f0f8,ETH,2020-07-20,BUY,0.131421199757291,0.18,2020-07-20 03:00:17.145405
17441,c4ca42,BTC,2020-07-20,BUY,3.95881840378006,0.30,2020-07-20 10:17:01.268598
17442,eccbc8,ETH,2020-07-20,SELL,7.13844952540736,0.30,2020-07-20 10:19:55.540754
17443,e4da3b,ETH,2020-07-20,SELL,1.44031825594073,0.30,2020-07-20 14:03:05.295079
17444,d3d944,ETH,2020-07-20,BUY,4.12218317275471,0.30,2020-07-20 14:31:56.675631
17445,eccbc8,ETH,2020-07-20,BUY,4.71708051183374,0.30,2020-07-20 17:22:45.508045
17446,d3d944,BTC,2020-07-20,BUY,7.18590363312114,0.22,2020-07-20 18:02:45.385793
17447,a87ff6,ETH,2020-07-20,BUY,6.9876070097332,0.30,2020-07-20 19:07:24.075151
17448,6512bd,ETH,2020-07-20,BUY,8.60238192542138,0.12,2020-07-20 22:09:18.434664
17449,c51ce4,BTC,2020-07-20,BUY,0.822237123750078,0.30,2020-07-20 23:08:20.246727
17450,aab323,ETH,2020-07-20,BUY,3.50820733919729,0.30,2020-07-20 23:39:34.138996
17451,6512bd,ETH,2020-07-21,SELL,0.320780753483483,0.28,2020-07-21 00:20:30.77348
17452,a87ff6,BTC,2020-07-21,SELL,7.41422845321043,0.29,2020-07-21 01:01:39.029254
17453,a87ff6,ETH,2020-07-21,BUY,5.68644543399092,0.18,2020-07-21 01:05:13.981233
17454,167909,ETH,2020-07-21,BUY,4.61707306147492,0.13,2020-07-21 02:24:39.021302
17455,c4ca42,BTC,2020-07-21,BUY,5.16047150050174,0.30,2020-07-21 04:34:41.254038
17456,a87ff6,ETH,2020-07-21,BUY,5.86024424624508,0.30,2020-07-21 04:35:07.118007
17457,6512bd,BTC,2020-07-21,BUY,1.13054983808855,0.30,2020-07-21 04:47:17.032703
17458,c81e72,ETH,2020-07-21,BUY,9.07330932570243,0.06,2020-07-21 05:10:50.789658
17459,c4ca42,BTC,2020-07-21,BUY,7.26666316276305,0.30,2020-07-21 05:56:39.438527
17460,c51ce4,ETH,2020-07-21,BUY,7.69900646649273,0.30,2020-07-21 06:55:45.111607
17461,eccbc8,BTC,2020-07-21,BUY,6.62148894664266,0.24,2020-07-21 07:43:12.199711
17462,6512bd,ETH,2020-07-21,BUY,6.60250737745766,0.01,2020-07-21 07:55:53.036921
17463,c9f0f8,BTC,2020-07-21,BUY,3.13931926761132,0.30,2020-07-21 08:36:47.160615
17464,c4ca42,BTC,2020-07-21,SELL,9.85260278784015,0.30,2020-07-21 08:40:13.810881
17465,a87ff6,BTC,2020-07-21,SELL,6.97245126867092,0.26,2020-07-21 14:14:48.406065
17466,d3d944,BTC,2020-07-21,BUY,3.52766011211532,0.26,2020-07-21 14:29:26.279717
17467,167909,BTC,2020-07-21,BUY,9.39719433449309,0.30,2020-07-21 15:35:43.906555
17468,e4da3b,ETH,2020-07-21,BUY,6.25861937595264,0.04,2020-07-21 16:04:26.417875
17469,c51ce4,BTC,2020-07-21,BUY,6.44007192158437,0.04,2020-07-21 16:10:01.549147
17470,aab323,BTC,2020-07-21,BUY,1.5479035907472,0.30,2020-07-21 16:26:05.523148
17471,167909,BTC,2020-07-21,BUY,9.23020664061152,0.12,2020-07-21 17:47:22.667045
17472,c51ce4,ETH,2020-07-21,BUY,1.21694357568462,0.25,2020-07-21 18:38:08.714123
17473,d3d944,ETH,2020-07-21,BUY,0.159718104179838,0.30,2020-07-21 18:39:07.826889
17474,c81e72,ETH,2020-07-21,BUY,8.08244655419092,0.06,2020-07-21 18:47:40.716399
17475,45c48c,ETH,2020-07-21,BUY,9.21652321929162,0.30,2020-07-21 19:42:57.013889
17476,c9f0f8,BTC,2020-07-21,SELL,3.70312912714422,0.30,2020-07-21 23:39:38.441421
17477,aab323,ETH,2020-07-22,BUY,0.61843337958603,0.10,2020-07-22 01:50:30.552601
17478,a87ff6,BTC,2020-07-22,BUY,7.42494706431838,0.30,2020-07-22 02:44:25.220075
17479,c51ce4,ETH,2020-07-22,SELL,0.682543358701118,0.08,2020-07-22 02:47:21.97378
17480,c81e72,BTC,2020-07-22,BUY,4.6736818344937,0.30,2020-07-22 02:49:42.478151
17481,167909,BTC,2020-07-22,BUY,3.94756883997172,0.30,2020-07-22 04:14:36.707958
17482,eccbc8,ETH,2020-07-22,BUY,6.68763993282749,0.30,2020-07-22 04:32:48.087742
17483,c20ad4,BTC,2020-07-22,BUY,6.62791928860255,0.02,2020-07-22 04:59:27.172254
17484,e4da3b,BTC,2020-07-22,BUY,9.42278146541046,0.30,2020-07-22 09:45:00.757676
17485,45c48c,BTC,2020-07-22,BUY,9.23800872507815,0.30,2020-07-22 12:14:54.787529
17486,c4ca42,BTC,2020-07-22,BUY,9.85014361263243,0.30,2020-07-22 13:43:12.472301
17487,aab323,BTC,2020-07-22,BUY,0.977649748711578,0.30,2020-07-22 14:37:18.76342
17488,c20ad4,ETH,2020-07-22,BUY,4.76335706865296,0.25,2020-07-22 19:21:30.727749
17489,6512bd,ETH,2020-07-22,BUY,4.07765887103732,0.21,2020-07-22 20:01:45.434431
17490,c20ad4,BTC,2020-07-22,BUY,7.29197667621502,0.22,2020-07-22 20:29:55.223892
17491,aab323,BTC,2020-07-22,BUY,5.27195721457634,0.30,2020-07-22 21:38:58.425349
17492,c81e72,ETH,2020-07-22,BUY,5.93749762413193,0.30,2020-07-22 22:50:49.980346
17493,aab323,BTC,2020-07-23,BUY,4.57931418185023,0.23,2020-07-23 00:08:47.765679
17494,45c48c,BTC,2020-07-23,BUY,2.31539077395635,0.30,2020-07-23 01:02:23.175828
17495,8f14e4,ETH,2020-07-23,BUY,0.410157130829951,0.30,2020-07-23 01:29:35.188703
17496,c81e72,ETH,2020-07-23,BUY,1.71793006934418,0.30,2020-07-23 05:14:55.738671
17497,c9f0f8,BTC,2020-07-23,BUY,4.8730126774289,0.15,2020-07-23 09:40:17.599005
17498,aab323,ETH,2020-07-23,BUY,3.26363975572324,0.04,2020-07-23 11:27:14.248469
17499,6512bd,ETH,2020-07-23,BUY,8.77509888868342,0.30,2020-07-23 12:07:20.489027
17500,6512bd,ETH,2020-07-23,BUY,5.26870261103443,0.06,2020-07-23 12:55:17.318811
17501,8f14e4,BTC,2020-07-23,BUY,4.67478549125676,0.19,2020-07-23 14:34:31.873248
17502,c81e72,ETH,2020-07-23,BUY,6.97357805871231,0.30,2020-07-23 17:22:09.397856
17503,c4ca42,BTC,2020-07-23,BUY,2.05884625647922,0.30,2020-07-23 20:06:54.995485
17504,6512bd,ETH,2020-07-23,SELL,2.23676720596647,0.22,2020-07-23 20:53:52.475203
17505,d3d944,BTC,2020-07-24,BUY,3.55940589053734,0.30,2020-07-24 01:47:14.574676
17506,c4ca42,BTC,2020-07-24,SELL,4.0810972004164,0.30,2020-07-24 03:07:05.193801
17507,8f14e4,BTC,2020-07-24,BUY,1.74869419863381,0.01,2020-07-24 03:13:24.379039
17508,aab323,ETH,2020-07-24,BUY,0.766696362379697,0.04,2020-07-24 05:24:10.019728
17509,c4ca42,BTC,2020-07-24,BUY,4.2720249037686,0.30,2020-07-24 06:54:46.839327
17510,167909,ETH,2020-07-24,BUY,2.97714429569179,0.30,2020-07-24 08:13:34.54603
17511,a87ff6,BTC,2020-07-24,BUY,0.939540662325236,0.30,2020-07-24 11:55:09.63836
17512,aab323,BTC,2020-07-24,BUY,4.06687207910682,0.30,2020-07-24 12:07:17.82757
17513,45c48c,ETH,2020-07-24,BUY,2.96962445970106,0.04,2020-07-24 14:58:50.673653
17514,c4ca42,BTC,2020-07-24,BUY,3.40760324744362,0.11,2020-07-24 17:21:55.168364
17515,c4ca42,BTC,2020-07-24,BUY,0.141782954216048,0.30,2020-07-24 20:18:39.208906
17516,6512bd,ETH,2020-07-24,BUY,8.10970683536777,0.30,2020-07-24 20:19:55.027566
17517,c51ce4,BTC,2020-07-24,BUY,9.24845352830342,0.30,2020-07-24 20:56:20.609792
17518,aab323,ETH,2020-07-24,BUY,1.40316955543799,0.06,2020-07-24 23:37:29.953725
17519,c81e72,BTC,2020-07-24,SELL,8.16938147462746,0.30,2020-07-24 23:48:38.752068
17520,6512bd,BTC,2020-07-25,BUY,3.37203545601373,0.30,2020-07-25 02:25:43.646351
17521,167909,BTC,2020-07-25,BUY,9.0429505310782,0.30,2020-07-25 03:29:38.196321
17522,c81e72,BTC,2020-07-25,BUY,9.86860135750344,0.30,2020-07-25 04:36:41.232905
17523,d3d944,ETH,2020-07-25,SELL,4.39282187755172,0.30,2020-07-25 07:34:16.166288
17524,aab323,BTC,2020-07-25,BUY,0.232276238504774,0.30,2020-07-25 14:37:30.330141
17525,d3d944,ETH,2020-07-25,BUY,3.15997511787781,0.30,2020-07-25 16:01:42.475538
17526,45c48c,ETH,2020-07-25,BUY,3.48677136995281,0.30,2020-07-25 16:37:49.539215
17527,aab323,ETH,2020-07-25,BUY,3.75154602626107,0.14,2020-07-25 16:39:21.156956
17528,c4ca42,ETH,2020-07-25,SELL,4.47964320328342,0.30,2020-07-25 17:18:49.030446
17529,8f14e4,BTC,2020-07-25,BUY,0.785734776866356,0.29,2020-07-25 17:52:53.14084
17530,45c48c,ETH,2020-07-25,BUY,8.28061483086149,0.30,2020-07-25 18:23:14.062212
17531,e4da3b,ETH,2020-07-25,BUY,4.57049019241172,0.30,2020-07-25 19:33:54.326764
17532,c9f0f8,BTC,2020-07-25,BUY,8.17719942277815,0.30,2020-07-25 21:10:57.229969
17533,d3d944,ETH,2020-07-25,SELL,1.34478590932982,0.30,2020-07-25 22:16:10.971072
17534,45c48c,BTC,2020-07-26,SELL,6.41750148865381,0.14,2020-07-26 01:21:19.979195
17535,d3d944,BTC,2020-07-26,BUY,4.36308683826152,0.08,2020-07-26 02:01:27.065814
17536,8f14e4,ETH,2020-07-26,BUY,3.83144325056467,0.30,2020-07-26 03:59:24.477459
17537,c81e72,BTC,2020-07-26,BUY,4.51245054091128,0.30,2020-07-26 04:13:50.266378
17538,e4da3b,BTC,2020-07-26,SELL,4.00861892748861,0.30,2020-07-26 07:10:32.228958
17539,c81e72,ETH,2020-07-26,BUY,1.3648450661962,0.30,2020-07-26 14:35:47.619717
17540,c4ca42,ETH,2020-07-26,BUY,2.43118242321362,0.30,2020-07-26 17:46:25.89077
17541,e4da3b,ETH,2020-07-26,BUY,0.116856884025118,0.30,2020-07-26 17:51:59.418679
17542,aab323,BTC,2020-07-26,BUY,2.10033611323215,0.30,2020-07-26 19:25:37.276492
17543,6512bd,ETH,2020-07-26,BUY,9.24344150679641,0.14,2020-07-26 19:30:27.465144
17544,aab323,BTC,2020-07-26,BUY,0.570456833385968,0.30,2020-07-26 21:30:36.677179
17545,e4da3b,BTC,2020-07-26,BUY,2.65874829108693,0.30,2020-07-26 21:39:18.924269
17546,e4da3b,ETH,2020-07-26,BUY,4.60593356002168,0.12,2020-07-26 21:57:17.30191
17547,c4ca42,ETH,2020-07-27,BUY,3.01669004452759,0.27,2020-07-27 00:02:53.890169
17548,45c48c,BTC,2020-07-27,SELL,2.12228280999728,0.30,2020-07-27 01:10:36.868642
17549,a87ff6,ETH,2020-07-27,BUY,2.39661134836506,0.30,2020-07-27 03:58:49.919517
17550,167909,BTC,2020-07-27,BUY,0.333878103672838,0.30,2020-07-27 04:45:29.299262
17551,eccbc8,ETH,2020-07-27,BUY,5.465911462333,0.30,2020-07-27 04:54:13.63352
17552,c9f0f8,BTC,2020-07-27,BUY,2.38152044308389,0.07,2020-07-27 05:31:17.868825
17553,6512bd,BTC,2020-07-27,BUY,4.34567687112139,0.30,2020-07-27 07:20:15.304365
17554,c81e72,ETH,2020-07-27,BUY,7.6291140204798,0.30,2020-07-27 09:12:45.287882
17555,45c48c,BTC,2020-07-27,BUY,6.66538009900325,0.30,2020-07-27 09:47:01.143321
17556,6512bd,BTC,2020-07-27,SELL,1.17909223286961,0.30,2020-07-27 11:37:50.306269
17557,eccbc8,BTC,2020-07-27,BUY,6.1946256853275,0.30,2020-07-27 14:27:35.554179
17558,c4ca42,ETH,2020-07-27,BUY,9.78229194784131,0.30,2020-07-27 14:41:50.271226
17559,8f14e4,BTC,2020-07-27,BUY,6.83124304009279,0.30,2020-07-27 14:57:59.675376
17560,c51ce4,ETH,2020-07-27,BUY,5.88674881699024,0.30,2020-07-27 17:47:31.201642
17561,a87ff6,ETH,2020-07-27,SELL,1.35260557811595,0.30,2020-07-27 18:17:28.7223
17562,c81e72,BTC,2020-07-28,BUY,3.21656091652304,0.30,2020-07-28 01:52:59.988813
17563,eccbc8,BTC,2020-07-28,BUY,1.92337457338827,0.30,2020-07-28 02:06:08.086873
17564,aab323,ETH,2020-07-28,BUY,8.05206847267645,0.30,2020-07-28 08:17:40.382789
17565,a87ff6,BTC,2020-07-28,SELL,1.6187304839158,0.25,2020-07-28 11:42:31.879024
17566,a87ff6,BTC,2020-07-28,SELL,3.51386768909951,0.30,2020-07-28 12:10:29.178645
17567,aab323,BTC,2020-07-28,BUY,8.40987135312037,0.18,2020-07-28 14:07:46.534057
17568,c81e72,BTC,2020-07-28,BUY,3.90059180321916,0.30,2020-07-28 15:08:12.841482
17569,c9f0f8,ETH,2020-07-28,BUY,7.22824356875353,0.08,2020-07-28 16:59:40.030164
17570,6512bd,BTC,2020-07-28,BUY,2.51702236716223,0.30,2020-07-28 17:20:59.91252
17571,c51ce4,BTC,2020-07-28,BUY,5.36123432829203,0.30,2020-07-28 20:50:21.461189
17572,c4ca42,ETH,2020-07-28,SELL,7.02073238861612,0.30,2020-07-28 20:52:08.592053
17573,45c48c,BTC,2020-07-29,BUY,7.6910992306183,0.30,2020-07-29 00:15:12.904277
17574,d3d944,BTC,2020-07-29,BUY,3.64157714896809,0.30,2020-07-29 02:44:58.92233
17575,45c48c,ETH,2020-07-29,BUY,9.41700103373851,0.03,2020-07-29 03:32:54.831325
17576,d3d944,ETH,2020-07-29,BUY,4.82526336429249,0.30,2020-07-29 04:54:40.569442
17577,eccbc8,ETH,2020-07-29,BUY,2.91564181699005,0.30,2020-07-29 07:15:18.024948
17578,8f14e4,BTC,2020-07-29,BUY,7.80883208508396,0.30,2020-07-29 13:09:37.362148
17579,aab323,ETH,2020-07-29,BUY,9.65960129005229,0.30,2020-07-29 15:50:21.593784
17580,c51ce4,ETH,2020-07-29,BUY,7.64440303990252,0.23,2020-07-29 15:52:41.494668
17581,a87ff6,ETH,2020-07-29,BUY,0.917894525237521,0.30,2020-07-29 17:36:04.213389
17582,c4ca42,ETH,2020-07-29,BUY,6.25248670058223,0.30,2020-07-29 18:14:56.9524
17583,8f14e4,ETH,2020-07-29,BUY,5.29411132548329,0.30,2020-07-29 18:30:31.925389
17584,aab323,BTC,2020-07-29,BUY,8.43212376858137,0.04,2020-07-29 19:22:47.016018
17585,e4da3b,BTC,2020-07-29,BUY,1.88066270867221,0.04,2020-07-29 21:53:06.952324
17586,d3d944,BTC,2020-07-30,BUY,8.38289406067535,0.30,2020-07-30 00:51:16.686163
17587,e4da3b,BTC,2020-07-30,BUY,8.25882310449845,0.09,2020-07-30 02:12:54.050352
17588,eccbc8,ETH,2020-07-30,BUY,4.70938261515347,0.30,2020-07-30 03:43:44.945172
17589,eccbc8,BTC,2020-07-30,BUY,9.4286393199204,0.30,2020-07-30 04:21:15.182561
17590,c81e72,ETH,2020-07-30,BUY,7.56048430300797,0.30,2020-07-30 08:08:18.590758
17591,eccbc8,ETH,2020-07-30,BUY,0.298096241609151,0.30,2020-07-30 09:35:34.897413
17592,45c48c,ETH,2020-07-30,BUY,1.6878777457028,0.30,2020-07-30 09:55:00.768126
17593,167909,BTC,2020-07-30,BUY,7.76624619160632,0.30,2020-07-30 10:10:06.619582
17594,e4da3b,ETH,2020-07-30,BUY,9.3817978915877,0.30,2020-07-30 14:01:01.566929
17595,167909,BTC,2020-07-30,BUY,9.94208358457907,0.22,2020-07-30 14:42:30.439845
17596,6512bd,ETH,2020-07-30,BUY,4.13089077787756,0.22,2020-07-30 14:50:51.362371
17597,c81e72,ETH,2020-07-30,BUY,3.37220948979418,0.10,2020-07-30 18:52:52.545506
17598,c20ad4,BTC,2020-07-30,SELL,5.19964449960728,0.28,2020-07-30 20:54:39.21802
17599,a87ff6,BTC,2020-07-30,BUY,0.964219497931573,0.30,2020-07-30 21:31:31.738325
17600,c20ad4,BTC,2020-07-30,BUY,2.37146518653955,0.09,2020-07-30 21:57:40.171877
17601,6512bd,BTC,2020-07-30,BUY,7.29878962598523,0.30,2020-07-30 22:19:44.587113
17602,167909,BTC,2020-07-30,BUY,8.46305059202866,0.30,2020-07-30 22:32:38.316018
17603,a87ff6,BTC,2020-07-31,BUY,2.60878348293904,0.30,2020-07-31 01:24:50.688636
17604,aab323,ETH,2020-07-31,BUY,9.42314562303704,0.30,2020-07-31 01:41:48.045089
17605,a87ff6,BTC,2020-07-31,BUY,1.66224356711499,0.30,2020-07-31 02:43:21.158993
17606,e4da3b,ETH,2020-07-31,BUY,6.88505425531648,0.30,2020-07-31 07:14:11.912988
17607,c20ad4,BTC,2020-07-31,BUY,6.54539724549839,0.22,2020-07-31 07:27:29.162876
17608,c4ca42,BTC,2020-07-31,SELL,5.14338647824037,0.30,2020-07-31 12:07:53.856881
17609,d3d944,ETH,2020-07-31,SELL,9.30042026280109,0.30,2020-07-31 12:15:27.461888
17610,45c48c,BTC,2020-07-31,BUY,5.14935209939228,0.30,2020-07-31 13:10:05.997831
17611,c51ce4,BTC,2020-07-31,BUY,5.61991121695836,0.30,2020-07-31 15:14:48.273812
17612,eccbc8,ETH,2020-07-31,BUY,4.35515669534315,0.30,2020-07-31 15:17:23.279686
17613,a87ff6,BTC,2020-07-31,BUY,0.109698724644325,0.30,2020-07-31 16:55:24.592683
17614,a87ff6,BTC,2020-07-31,BUY,4.62491900442128,0.00,2020-07-31 17:19:44.15061
17615,c9f0f8,BTC,2020-07-31,BUY,7.69722377325241,0.30,2020-07-31 17:31:58.252291
17616,c20ad4,BTC,2020-07-31,BUY,9.78810241393145,0.30,2020-07-31 18:48:19.336712
17617,c81e72,ETH,2020-07-31,BUY,1.29047895413979,0.30,2020-07-31 19:26:09.465034
17618,8f14e4,ETH,2020-07-31,BUY,2.8011216692094,0.30,2020-07-31 20:56:45.06602
17619,aab323,ETH,2020-07-31,BUY,4.27176245846692,0.05,2020-07-31 21:05:09.394661
17620,8f14e4,ETH,2020-07-31,BUY,6.81133472127403,0.30,2020-07-31 21:38:40.095762
17621,e4da3b,BTC,2020-07-31,BUY,2.76943745798089,0.30,2020-07-31 21:47:42.983529
17622,a87ff6,ETH,2020-07-31,SELL,9.30377181897281,0.15,2020-07-31 22:50:48.416536
17623,d3d944,ETH,2020-07-31,BUY,4.92622014800023,0.10,2020-07-31 23:51:44.991394
17624,eccbc8,BTC,2020-08-01,BUY,4.61589155867212,0.30,2020-08-01 01:26:38.254131
17625,e4da3b,BTC,2020-08-01,BUY,0.579140958428788,0.08,2020-08-01 02:53:16.128481
17626,a87ff6,BTC,2020-08-01,SELL,7.16864256258543,0.30,2020-08-01 03:03:09.205904
17627,c4ca42,BTC,2020-08-01,SELL,2.13164587276697,0.30,2020-08-01 03:11:13.713675
17628,c51ce4,ETH,2020-08-01,SELL,2.57284056587725,0.30,2020-08-01 03:22:14.265779
17629,c9f0f8,ETH,2020-08-01,BUY,5.60085069582026,0.30,2020-08-01 06:16:27.986778
17630,c81e72,ETH,2020-08-01,BUY,6.37859088608106,0.22,2020-08-01 07:15:10.761487
17631,aab323,ETH,2020-08-01,BUY,5.68512456961134,0.27,2020-08-01 07:49:16.423113
17632,aab323,BTC,2020-08-01,BUY,2.23621040653686,0.30,2020-08-01 08:54:21.096466
17633,d3d944,ETH,2020-08-01,SELL,0.396184131468367,0.30,2020-08-01 09:19:08.349166
17634,aab323,ETH,2020-08-01,BUY,7.750770219812,0.02,2020-08-01 09:28:30.996574
17635,c4ca42,ETH,2020-08-01,BUY,3.35429816119376,0.09,2020-08-01 10:17:17.053982
17636,c4ca42,ETH,2020-08-01,BUY,7.38085363214577,0.20,2020-08-01 11:20:27.815519
17637,6512bd,BTC,2020-08-01,SELL,4.72179759326206,0.30,2020-08-01 14:40:42.859283
17638,45c48c,BTC,2020-08-01,BUY,9.25711777826148,0.30,2020-08-01 15:12:27.986957
17639,c20ad4,BTC,2020-08-01,BUY,5.21253565566074,0.30,2020-08-01 21:13:09.225881
17640,6512bd,ETH,2020-08-01,SELL,5.43205020947095,0.01,2020-08-01 21:20:03.701221
17641,c81e72,ETH,2020-08-01,BUY,0.695735955251955,0.30,2020-08-01 21:28:10.014956
17642,aab323,ETH,2020-08-01,BUY,9.4287182008463,0.30,2020-08-01 22:41:13.718842
17643,eccbc8,ETH,2020-08-02,BUY,2.79865221119355,0.12,2020-08-02 01:19:36.546422
17644,c51ce4,BTC,2020-08-02,BUY,4.27108070600088,0.03,2020-08-02 03:36:20.818267
17645,6512bd,BTC,2020-08-02,BUY,8.7593008211493,0.03,2020-08-02 05:42:18.427122
17646,6512bd,BTC,2020-08-02,SELL,6.67619994706488,0.17,2020-08-02 08:10:34.628698
17647,6512bd,ETH,2020-08-02,BUY,9.20608125661449,0.12,2020-08-02 09:04:20.375413
17648,c9f0f8,BTC,2020-08-02,BUY,8.69028518848229,0.30,2020-08-02 09:06:22.172678
17649,e4da3b,BTC,2020-08-02,SELL,8.64242784253239,0.30,2020-08-02 09:15:11.525178
17650,8f14e4,BTC,2020-08-02,BUY,5.0724804128259,0.30,2020-08-02 11:26:36.058727
17651,aab323,ETH,2020-08-02,BUY,2.36165620300081,0.30,2020-08-02 12:41:10.837621
17652,eccbc8,BTC,2020-08-02,BUY,1.32287022890768,0.30,2020-08-02 13:43:52.266697
17653,c9f0f8,BTC,2020-08-02,BUY,3.58511834761767,0.30,2020-08-02 13:51:19.16588
17654,6512bd,BTC,2020-08-02,BUY,0.595822564913497,0.30,2020-08-02 15:00:54.836026
17655,d3d944,BTC,2020-08-02,BUY,0.995061011336098,0.30,2020-08-02 16:26:10.677707
17656,45c48c,BTC,2020-08-02,BUY,9.75091854333645,0.30,2020-08-02 18:03:24.989508
17657,8f14e4,ETH,2020-08-02,BUY,2.26800922171304,0.09,2020-08-02 20:09:26.016564
17658,167909,BTC,2020-08-02,BUY,1.24485082818186,0.04,2020-08-02 23:35:40.821081
17659,c20ad4,BTC,2020-08-03,SELL,0.674027911306574,0.06,2020-08-03 02:42:55.736021
17660,eccbc8,BTC,2020-08-03,BUY,0.0767821284754078,0.21,2020-08-03 02:48:42.313213
17661,6512bd,ETH,2020-08-03,BUY,5.83149623944461,0.30,2020-08-03 05:17:29.322622
17662,c4ca42,BTC,2020-08-03,SELL,9.03040819218692,0.08,2020-08-03 05:46:11.90171
17663,c81e72,ETH,2020-08-03,BUY,9.98573121870226,0.30,2020-08-03 07:43:52.508731
17664,c81e72,ETH,2020-08-03,BUY,1.83576920782333,0.30,2020-08-03 08:24:26.719413
17665,c81e72,ETH,2020-08-03,BUY,2.80739894596973,0.17,2020-08-03 09:18:38.276355
17666,c81e72,ETH,2020-08-03,BUY,3.51700267651221,0.30,2020-08-03 09:32:15.081803
17667,6512bd,BTC,2020-08-03,BUY,4.76724181795806,0.03,2020-08-03 10:49:46.719664
17668,e4da3b,BTC,2020-08-03,SELL,7.7493104009417,0.30,2020-08-03 13:37:19.602045
17669,c81e72,ETH,2020-08-03,SELL,2.76107948336364,0.30,2020-08-03 14:05:57.39976
17670,c51ce4,BTC,2020-08-03,BUY,7.64013007094963,0.30,2020-08-03 14:23:43.954102
17671,c4ca42,BTC,2020-08-03,BUY,2.75316614171981,0.30,2020-08-03 17:37:29.81988
17672,6512bd,ETH,2020-08-03,SELL,7.00044014626609,0.30,2020-08-03 18:04:22.374593
17673,a87ff6,BTC,2020-08-03,BUY,2.34923070072806,0.30,2020-08-03 18:32:15.825818
17674,aab323,BTC,2020-08-03,BUY,5.2171674677756,0.30,2020-08-03 19:12:18.843541
17675,a87ff6,BTC,2020-08-03,BUY,8.94900505644596,0.30,2020-08-03 19:39:18.766738
17676,45c48c,BTC,2020-08-03,BUY,1.79218984817656,0.30,2020-08-03 20:07:29.330725
17677,c20ad4,BTC,2020-08-03,BUY,9.12269228889347,0.02,2020-08-03 23:23:07.174197
17678,6512bd,ETH,2020-08-03,SELL,0.637675066441084,0.30,2020-08-03 23:49:13.813673
17679,c81e72,BTC,2020-08-03,SELL,5.78948591050146,0.30,2020-08-03 23:49:39.266651
17680,eccbc8,BTC,2020-08-04,BUY,7.29187700860717,0.30,2020-08-04 00:20:05.660151
17681,8f14e4,BTC,2020-08-04,BUY,1.02232969042756,0.30,2020-08-04 02:31:11.994434
17682,167909,BTC,2020-08-04,BUY,6.40100911428593,0.30,2020-08-04 04:56:07.012144
17683,d3d944,BTC,2020-08-04,SELL,7.32289004030154,0.30,2020-08-04 07:09:28.953731
17684,a87ff6,ETH,2020-08-04,BUY,2.67743498102913,0.30,2020-08-04 09:41:05.281853
17685,d3d944,BTC,2020-08-04,BUY,9.36690545562005,0.30,2020-08-04 10:59:20.38415
17686,e4da3b,BTC,2020-08-04,BUY,9.78252415421505,0.30,2020-08-04 11:36:42.160949
17687,6512bd,ETH,2020-08-04,BUY,9.89350283470923,0.30,2020-08-04 13:38:23.141315
17688,c4ca42,ETH,2020-08-04,BUY,8.75758991587968,0.30,2020-08-04 19:47:47.682155
17689,c51ce4,BTC,2020-08-04,BUY,7.41724468682595,0.18,2020-08-04 20:13:52.479227
17690,c81e72,BTC,2020-08-04,BUY,8.86931822209913,0.12,2020-08-04 20:14:44.113992
17691,c20ad4,BTC,2020-08-04,BUY,9.34935424789632,0.30,2020-08-04 21:04:24.190637
17692,c9f0f8,BTC,2020-08-04,BUY,1.06020539357235,0.30,2020-08-04 22:40:01.44008
